year,month,district,rainfall_mm,duration_days,main_cause,severity,latitude,longitude,land_use,curve_number,runoff_mm,flood_depth_m,risk_zone,flow_dir,flow_acc
2000,11,Dharmapuri,577.3,10,River Overflow,High,12.1277,78.1579,Urban,79,456.07,0.271,Low,6,1173
2000,12,Chennai,200.9,4,Urban Drainage Failure,Medium,13.0827,80.2707,Urban,79,158.71,0.055,Low,1,1202
2000,12,Coimbatore,344.4,1,Dam Release,Medium,11.0168,76.9558,Water,94,323.74,0.102,Low,7,163
2000,12,Madurai,268.3,2,Dam Release,Medium,9.9252,78.1198,Forest,74,198.54,0.061,Low,7,403
2000,12,Trichy,188.7,10,Dam Release,High,10.7905,78.7047,Barren,81,152.85,0.092,Low,4,88
2000,12,Salem,456.1,4,Cyclone,High,11.6643,78.146,Barren,81,369.44,0.128,Low,2,1489
2000,12,Erode,181.3,4,Cyclone,Low,11.341,77.7172,Agriculture,67,121.47,0.046,Low,2,1334
2000,12,Tirunelveli,97.2,1,Dam Release,Low,8.7139,77.7567,Barren,81,78.73,0.026,Low,5,4602
2000,12,Thoothukudi,138.2,4,Cyclone,Low,8.7642,78.1348,Forest,74,102.27,0.038,Low,6,4765
2000,12,Vellore,89.8,4,Urban Drainage Failure,Low,12.9165,79.1325,Water,94,84.41,0.032,Low,1,4357
2000,12,Kanchipuram,263.6,4,Urban Drainage Failure,Medium,12.8342,79.7036,Urban,79,208.24,0.115,Low,5,1112
2000,12,Tiruvallur,218.6,9,Dam Release,High,13.143,79.9089,Water,94,205.48,0.104,Low,7,1313
2000,12,Thanjavur,391.6,9,Heavy Rainfall,High,10.7867,79.1378,Water,94,368.1,0.194,Low,4,1632
2000,12,Nagapattinam,308.6,10,Heavy Rainfall,High,10.766,79.8424,Barren,81,249.97,0.152,Low,6,4660
2000,12,Cuddalore,236.9,5,River Overflow,Medium,11.7447,79.768,Forest,74,175.31,0.095,Low,1,128
2000,12,Villupuram,256.6,5,Cyclone,Medium,11.9369,79.4873,Agriculture,67,171.92,0.059,Low,8,3054
2000,12,Kanyakumari,569.2,5,Cyclone,High,8.0883,77.5385,Forest,74,421.21,0.228,Low,3,2131
2000,12,Dindigul,314.3,2,Urban Drainage Failure,Medium,10.3673,77.9803,Agriculture,67,210.58,0.144,Low,8,3897
2000,12,Karur,378.5,9,Cyclone,High,10.9601,78.0766,Forest,74,280.09,0.137,Low,1,19
2000,12,Namakkal,444.0,1,Cyclone,High,11.2194,78.1674,Agriculture,67,297.48,0.09,Low,6,3158
2000,12,Krishnagiri,222.9,5,Heavy Rainfall,Medium,12.5277,78.2144,Water,94,209.53,0.063,Low,6,4261
2000,12,Dharmapuri,354.7,2,Heavy Rainfall,Medium,12.1277,78.1579,Agriculture,67,237.65,0.103,Low,4,1669
2001,1,Chennai,368.2,10,Cyclone,High,13.0827,80.2707,Water,94,346.11,0.158,Low,6,174
2001,1,Coimbatore,476.7,2,Heavy Rainfall,High,11.0168,76.9558,Barren,81,386.13,0.176,Low,7,4161
2001,1,Madurai,380.4,5,Dam Release,Medium,9.9252,78.1198,Water,94,357.58,0.128,Low,2,266
2001,1,Trichy,145.4,4,Urban Drainage Failure,Low,10.7905,78.7047,Urban,79,114.87,0.04,Low,3,1743
2001,1,Salem,419.9,8,Urban Drainage Failure,High,11.6643,78.146,Urban,79,331.72,0.218,Low,4,4591
2001,1,Erode,250.9,2,River Overflow,Medium,11.341,77.7172,Urban,79,198.21,0.115,Low,7,2986
2001,1,Tirunelveli,549.2,2,River Overflow,High,8.7139,77.7567,Barren,81,444.85,0.296,Low,3,151
2001,1,Thoothukudi,551.9,2,Heavy Rainfall,High,8.7642,78.1348,Forest,74,408.41,0.163,Low,8,296
2001,1,Vellore,175.7,4,Dam Release,Low,12.9165,79.1325,Urban,79,138.8,0.053,Low,7,4921
2001,1,Kanchipuram,375.7,7,Urban Drainage Failure,Medium,12.8342,79.7036,Water,94,353.16,0.21,Low,6,506
2001,1,Tiruvallur,380.1,8,Cyclone,High,13.143,79.9089,Agriculture,67,254.67,0.079,Low,7,4032
2001,1,Thanjavur,370.3,10,Heavy Rainfall,High,10.7867,79.1378,Agriculture,67,248.1,0.078,Low,6,3664
2001,1,Nagapattinam,455.2,4,Heavy Rainfall,High,10.766,79.8424,Barren,81,368.71,0.221,Low,4,4910
2001,1,Cuddalore,155.4,1,River Overflow,Low,11.7447,79.768,Barren,81,125.87,0.044,Low,6,4602
2001,1,Villupuram,578.4,4,Dam Release,High,11.9369,79.4873,Water,94,543.7,0.347,Medium,5,1880
2001,1,Kanyakumari,352.2,6,Urban Drainage Failure,Medium,8.0883,77.5385,Agriculture,67,235.97,0.094,Low,3,1346
2001,1,Dindigul,571.9,8,Urban Drainage Failure,High,10.3673,77.9803,Forest,74,423.21,0.206,Low,8,1034
2001,1,Karur,197.9,2,Heavy Rainfall,Low,10.9601,78.0766,Agriculture,67,132.59,0.059,Low,4,3553
2001,1,Namakkal,410.6,1,Cyclone,High,11.2194,78.1674,Forest,74,303.84,0.132,Low,1,2984
2001,1,Krishnagiri,167.7,1,Heavy Rainfall,Low,12.5277,78.2144,Water,94,157.64,0.095,Low,8,2842
2001,1,Dharmapuri,361.4,6,Cyclone,Medium,12.1277,78.1579,Forest,74,267.44,0.092,Low,5,533
2001,2,Chennai,415.4,8,River Overflow,High,13.0827,80.2707,Water,94,390.48,0.118,Low,4,4284
2001,2,Coimbatore,436.9,1,Urban Drainage Failure,High,11.0168,76.9558,Barren,81,353.89,0.129,Low,1,2796
2001,2,Madurai,240.0,9,Heavy Rainfall,High,9.9252,78.1198,Agriculture,67,160.8,0.102,Low,1,923
2001,2,Trichy,528.1,6,Cyclone,High,10.7905,78.7047,Forest,74,390.79,0.255,Low,5,4084
2001,2,Salem,528.1,4,Cyclone,High,11.6643,78.146,Barren,81,427.76,0.241,Low,5,390
2001,2,Erode,375.2,2,Dam Release,Medium,11.341,77.7172,Urban,79,296.41,0.169,Low,8,3094
2001,2,Tirunelveli,339.2,1,Urban Drainage Failure,Medium,8.7139,77.7567,Barren,81,274.75,0.165,Low,5,414
2001,2,Thoothukudi,564.0,8,Dam Release,High,8.7642,78.1348,Forest,74,417.36,0.21,Low,2,1071
2001,2,Vellore,210.0,6,Urban Drainage Failure,Medium,12.9165,79.1325,Forest,74,155.4,0.073,Low,3,4083
2001,2,Kanchipuram,197.2,5,Heavy Rainfall,Medium,12.8342,79.7036,Forest,74,145.93,0.077,Low,5,3687
2001,2,Tiruvallur,214.6,3,Heavy Rainfall,Medium,13.143,79.9089,Barren,81,173.83,0.116,Low,3,4217
2001,2,Thanjavur,491.1,1,Heavy Rainfall,High,10.7867,79.1378,Forest,74,363.41,0.14,Low,4,3629
2001,2,Nagapattinam,593.8,5,Heavy Rainfall,High,10.766,79.8424,Barren,81,480.98,0.213,Low,6,4504
2001,2,Cuddalore,436.4,8,Dam Release,High,11.7447,79.768,Urban,79,344.76,0.181,Low,3,615
2001,2,Villupuram,253.0,1,Urban Drainage Failure,Medium,11.9369,79.4873,Agriculture,67,169.51,0.061,Low,6,4938
2001,2,Kanyakumari,581.2,9,Heavy Rainfall,High,8.0883,77.5385,Urban,79,459.15,0.291,Low,4,2987
2001,2,Dindigul,319.4,3,River Overflow,Medium,10.3673,77.9803,Water,94,300.24,0.121,Low,7,1170
2001,2,Karur,172.8,2,Cyclone,Low,10.9601,78.0766,Forest,74,127.87,0.059,Low,1,2902
2001,2,Namakkal,354.6,8,Dam Release,High,11.2194,78.1674,Agriculture,67,237.58,0.082,Low,3,3632
2001,2,Krishnagiri,253.8,8,Urban Drainage Failure,High,12.5277,78.2144,Urban,79,200.5,0.081,Low,8,982
2001,2,Dharmapuri,258.9,9,Cyclone,High,12.1277,78.1579,Water,94,243.37,0.079,Low,1,1805
2001,3,Chennai,567.2,3,Cyclone,High,13.0827,80.2707,Agriculture,67,380.02,0.245,Low,2,1314
2001,3,Coimbatore,477.1,5,Cyclone,High,11.0168,76.9558,Barren,81,386.45,0.251,Low,5,838
2001,3,Madurai,135.4,8,Cyclone,High,9.9252,78.1198,Agriculture,67,90.72,0.053,Low,7,4278
2001,3,Trichy,384.2,7,Dam Release,Medium,10.7905,78.7047,Agriculture,67,257.41,0.123,Low,1,382
2001,3,Salem,182.7,10,Urban Drainage Failure,High,11.6643,78.146,Urban,79,144.33,0.048,Low,7,1002
2001,3,Erode,464.7,4,River Overflow,High,11.341,77.7172,Forest,74,343.88,0.229,Low,5,184
2001,3,Tirunelveli,546.0,6,Cyclone,High,8.7139,77.7567,Forest,74,404.04,0.227,Low,3,2207
2001,3,Thoothukudi,146.1,7,Urban Drainage Failure,Medium,8.7642,78.1348,Agriculture,67,97.89,0.033,Low,6,1231
2001,3,Vellore,227.9,8,Cyclone,High,12.9165,79.1325,Urban,79,180.04,0.121,Low,8,3327
2001,3,Kanchipuram,457.6,1,River Overflow,High,12.8342,79.7036,Barren,81,370.66,0.258,Low,6,956
2001,3,Tiruvallur,303.2,10,Heavy Rainfall,High,13.143,79.9089,Water,94,285.01,0.105,Low,2,1616
2001,3,Thanjavur,514.4,3,Heavy Rainfall,High,10.7867,79.1378,Barren,81,416.66,0.287,Low,5,4230
2001,3,Nagapattinam,77.0,9,Dam Release,High,10.766,79.8424,Barren,81,62.37,0.03,Low,8,4168
2001,3,Cuddalore,133.4,7,Heavy Rainfall,Medium,11.7447,79.768,Barren,81,108.05,0.034,Low,8,2635
2001,3,Villupuram,538.5,9,Urban Drainage Failure,High,11.9369,79.4873,Barren,81,436.18,0.303,Medium,1,2752
2001,3,Kanyakumari,387.3,2,Urban Drainage Failure,Medium,8.0883,77.5385,Water,94,364.06,0.14,Low,5,2573
2001,3,Dindigul,462.4,9,Heavy Rainfall,High,10.3673,77.9803,Urban,79,365.3,0.199,Low,4,1524
2001,3,Karur,89.2,3,Urban Drainage Failure,Low,10.9601,78.0766,Barren,81,72.25,0.027,Low,4,3908
2001,3,Namakkal,281.5,9,Urban Drainage Failure,High,11.2194,78.1674,Agriculture,67,188.6,0.074,Low,3,1447
2001,3,Krishnagiri,99.2,10,Urban Drainage Failure,High,12.5277,78.2144,Agriculture,67,66.46,0.044,Low,2,2605
2001,3,Dharmapuri,468.3,8,Dam Release,High,12.1277,78.1579,Water,94,440.2,0.14,Low,5,1466
2001,4,Chennai,432.5,1,Dam Release,High,13.0827,80.2707,Water,94,406.55,0.208,Low,6,508
2001,4,Coimbatore,457.9,1,Heavy Rainfall,High,11.0168,76.9558,Water,94,430.43,0.227,Low,5,3001
2001,4,Madurai,237.1,7,Urban Drainage Failure,Medium,9.9252,78.1198,Barren,81,192.05,0.059,Low,1,4919
2001,4,Trichy,382.3,9,Heavy Rainfall,High,10.7905,78.7047,Barren,81,309.66,0.144,Low,3,188
2001,4,Salem,139.0,10,River Overflow,High,11.6643,78.146,Water,94,130.66,0.067,Low,7,4818
2001,4,Erode,234.0,9,Dam Release,High,11.341,77.7172,Urban,79,184.86,0.058,Low,3,641
2001,4,Tirunelveli,493.4,9,Dam Release,High,8.7139,77.7567,Agriculture,67,330.58,0.1,Low,3,3747
2001,4,Thoothukudi,244.3,3,Heavy Rainfall,Medium,8.7642,78.1348,Barren,81,197.88,0.111,Low,3,1641
2001,4,Vellore,148.7,4,Heavy Rainfall,Low,12.9165,79.1325,Barren,81,120.45,0.081,Low,3,3363
2001,4,Kanchipuram,310.2,3,River Overflow,Medium,12.8342,79.7036,Urban,79,245.06,0.11,Low,1,2635
2001,4,Tiruvallur,278.0,8,River Overflow,High,13.143,79.9089,Barren,81,225.18,0.157,Low,1,1408
2001,4,Thanjavur,472.8,8,Dam Release,High,10.7867,79.1378,Forest,74,349.87,0.214,Low,5,2082
2001,4,Nagapattinam,155.7,6,Heavy Rainfall,Medium,10.766,79.8424,Barren,81,126.12,0.057,Low,5,4082
2001,4,Cuddalore,85.4,7,Urban Drainage Failure,Medium,11.7447,79.768,Water,94,80.28,0.03,Low,3,301
2001,4,Villupuram,459.1,7,River Overflow,High,11.9369,79.4873,Water,94,431.55,0.175,Low,3,571
2001,4,Kanyakumari,411.5,4,Cyclone,High,8.0883,77.5385,Forest,74,304.51,0.199,Low,5,657
2001,4,Dindigul,472.0,10,River Overflow,High,10.3673,77.9803,Water,94,443.68,0.281,Low,3,1336
2001,4,Karur,416.2,8,Heavy Rainfall,High,10.9601,78.0766,Water,94,391.23,0.178,Low,8,2159
2001,4,Namakkal,391.4,3,Urban Drainage Failure,Medium,11.2194,78.1674,Agriculture,67,262.24,0.107,Low,5,3793
2001,4,Krishnagiri,251.4,3,Dam Release,Medium,12.5277,78.2144,Barren,81,203.63,0.062,Low,4,3398
2001,4,Dharmapuri,367.6,8,Heavy Rainfall,High,12.1277,78.1579,Water,94,345.54,0.157,Low,8,3864
2001,5,Chennai,460.0,1,Heavy Rainfall,High,13.0827,80.2707,Forest,74,340.4,0.148,Low,8,2067
2001,5,Coimbatore,84.7,9,Cyclone,High,11.0168,76.9558,Forest,74,62.68,0.025,Low,5,3765
2001,5,Madurai,397.8,1,Cyclone,Medium,9.9252,78.1198,Agriculture,67,266.53,0.175,Low,1,193
2001,5,Trichy,109.1,4,Dam Release,Low,10.7905,78.7047,Water,94,102.55,0.048,Low,1,3410
2001,5,Salem,564.7,3,Heavy Rainfall,High,11.6643,78.146,Barren,81,457.41,0.165,Low,2,3616
2001,5,Erode,106.0,7,River Overflow,Medium,11.341,77.7172,Water,94,99.64,0.065,Low,1,219
2001,5,Tirunelveli,415.1,1,Heavy Rainfall,High,8.7139,77.7567,Agriculture,67,278.12,0.126,Low,7,4888
2001,5,Thoothukudi,411.1,3,River Overflow,High,8.7642,78.1348,Agriculture,67,275.44,0.119,Low,6,4329
2001,5,Vellore,201.7,9,Heavy Rainfall,High,12.9165,79.1325,Barren,81,163.38,0.09,Low,8,1392
2001,5,Kanchipuram,185.3,6,Heavy Rainfall,Medium,12.8342,79.7036,Urban,79,146.39,0.051,Low,2,4728
2001,5,Tiruvallur,542.1,5,River Overflow,High,13.143,79.9089,Water,94,509.57,0.246,Low,1,2621
2001,5,Thanjavur,55.6,2,Dam Release,Low,10.7867,79.1378,Barren,81,45.04,0.017,Low,4,1785
2001,5,Nagapattinam,128.8,1,River Overflow,Low,10.766,79.8424,Water,94,121.07,0.04,Low,2,350
2001,5,Cuddalore,140.5,2,Urban Drainage Failure,Low,11.7447,79.768,Water,94,132.07,0.058,Low,6,4504
2001,5,Villupuram,426.5,6,River Overflow,High,11.9369,79.4873,Urban,79,336.94,0.122,Low,5,4003
2001,5,Kanyakumari,492.3,2,Cyclone,High,8.0883,77.5385,Urban,79,388.92,0.16,Low,5,3234
2001,5,Dindigul,408.0,9,Heavy Rainfall,High,10.3673,77.9803,Urban,79,322.32,0.199,Low,5,4559
2001,5,Karur,532.2,7,Urban Drainage Failure,High,10.9601,78.0766,Barren,81,431.08,0.272,Low,6,3460
2001,5,Namakkal,581.0,2,River Overflow,High,11.2194,78.1674,Urban,79,458.99,0.27,Low,3,3450
2001,5,Krishnagiri,393.5,4,Dam Release,Medium,12.5277,78.2144,Forest,74,291.19,0.089,Low,2,4250
2001,5,Dharmapuri,391.6,5,River Overflow,Medium,12.1277,78.1579,Urban,79,309.36,0.094,Low,7,1163
2001,6,Chennai,65.9,1,Cyclone,Low,13.0827,80.2707,Urban,79,52.06,0.033,Low,7,3051
2001,6,Coimbatore,249.3,5,Urban Drainage Failure,Medium,11.0168,76.9558,Urban,79,196.95,0.125,Low,2,2569
2001,6,Madurai,362.2,3,Heavy Rainfall,Medium,9.9252,78.1198,Forest,74,268.03,0.16,Low,1,1255
2001,6,Trichy,552.5,5,River Overflow,High,10.7905,78.7047,Urban,79,436.48,0.185,Low,7,1753
2001,6,Salem,111.7,2,Urban Drainage Failure,Low,11.6643,78.146,Barren,81,90.48,0.039,Low,8,4599
2001,6,Erode,396.1,4,Cyclone,Medium,11.341,77.7172,Barren,81,320.84,0.22,Low,4,3566
2001,6,Tirunelveli,342.0,1,Urban Drainage Failure,Medium,8.7139,77.7567,Forest,74,253.08,0.171,Low,3,1249
2001,6,Thoothukudi,575.7,1,Dam Release,High,8.7642,78.1348,Barren,81,466.32,0.27,Low,4,2168
2001,6,Vellore,226.5,8,Urban Drainage Failure,High,12.9165,79.1325,Barren,81,183.46,0.119,Low,3,3653
2001,6,Kanchipuram,321.7,3,Urban Drainage Failure,Medium,12.8342,79.7036,Barren,81,260.58,0.159,Low,2,3922
2001,6,Tiruvallur,530.9,1,Urban Drainage Failure,High,13.143,79.9089,Barren,81,430.03,0.186,Low,4,2001
2001,6,Thanjavur,413.5,5,River Overflow,High,10.7867,79.1378,Barren,81,334.94,0.109,Low,2,2231
2001,6,Nagapattinam,107.6,5,Cyclone,Medium,10.766,79.8424,Barren,81,87.16,0.033,Low,1,2929
2001,6,Cuddalore,171.6,3,River Overflow,Low,11.7447,79.768,Agriculture,67,114.97,0.036,Low,4,2417
2001,6,Villupuram,577.2,2,Dam Release,High,11.9369,79.4873,Barren,81,467.53,0.279,Low,1,1633
2001,6,Kanyakumari,457.5,9,River Overflow,High,8.0883,77.5385,Forest,74,338.55,0.125,Low,3,2010
2001,6,Dindigul,295.1,9,Dam Release,High,10.3673,77.9803,Urban,79,233.13,0.144,Low,5,2100
2001,6,Karur,65.3,3,River Overflow,Low,10.9601,78.0766,Forest,74,48.32,0.026,Low,6,253
2001,6,Namakkal,223.6,6,River Overflow,Medium,11.2194,78.1674,Forest,74,165.46,0.1,Low,4,2256
2001,6,Krishnagiri,225.6,4,Cyclone,Medium,12.5277,78.2144,Forest,74,166.94,0.052,Low,7,2995
2001,6,Dharmapuri,428.0,1,Dam Release,High,12.1277,78.1579,Water,94,402.32,0.176,Low,1,3956
2001,7,Chennai,62.6,3,Cyclone,Low,13.0827,80.2707,Barren,81,50.71,0.035,Low,8,3388
2001,7,Coimbatore,382.7,4,River Overflow,Medium,11.0168,76.9558,Agriculture,67,256.41,0.152,Low,2,2442
2001,7,Madurai,67.5,10,River Overflow,High,9.9252,78.1198,Barren,81,54.68,0.018,Low,8,2563
2001,7,Trichy,88.3,1,River Overflow,Low,10.7905,78.7047,Barren,81,71.52,0.049,Low,6,2380
2001,7,Salem,489.4,4,Urban Drainage Failure,High,11.6643,78.146,Water,94,460.04,0.257,Low,4,3006
2001,7,Erode,113.5,1,River Overflow,Low,11.341,77.7172,Agriculture,67,76.04,0.038,Low,1,2967
2001,7,Tirunelveli,406.8,8,Dam Release,High,8.7139,77.7567,Barren,81,329.51,0.179,Low,2,4948
2001,7,Thoothukudi,550.5,3,Heavy Rainfall,High,8.7642,78.1348,Urban,79,434.9,0.243,Low,8,2164
2001,7,Vellore,465.1,3,Heavy Rainfall,High,12.9165,79.1325,Urban,79,367.43,0.225,Low,6,4749
2001,7,Kanchipuram,555.1,5,Heavy Rainfall,High,12.8342,79.7036,Agriculture,67,371.92,0.21,Low,2,1954
2001,7,Tiruvallur,542.9,5,Urban Drainage Failure,High,13.143,79.9089,Barren,81,439.75,0.186,Low,5,2782
2001,7,Thanjavur,368.5,8,River Overflow,High,10.7867,79.1378,Agriculture,67,246.9,0.134,Low,3,1657
2001,7,Nagapattinam,480.2,10,Cyclone,High,10.766,79.8424,Urban,79,379.36,0.259,Low,2,27
2001,7,Cuddalore,95.1,2,Urban Drainage Failure,Low,11.7447,79.768,Forest,74,70.37,0.041,Low,5,208
2001,7,Villupuram,234.8,1,River Overflow,Medium,11.9369,79.4873,Water,94,220.71,0.121,Low,3,4976
2001,7,Kanyakumari,372.9,5,River Overflow,Medium,8.0883,77.5385,Forest,74,275.95,0.135,Low,2,64
2001,7,Dindigul,563.7,1,River Overflow,High,10.3673,77.9803,Agriculture,67,377.68,0.157,Low,7,4626
2001,7,Karur,56.0,4,Heavy Rainfall,Low,10.9601,78.0766,Water,94,52.64,0.021,Low,1,2192
2001,7,Namakkal,211.9,10,Dam Release,High,11.2194,78.1674,Forest,74,156.81,0.108,Low,2,179
2001,7,Krishnagiri,474.5,3,Cyclone,High,12.5277,78.2144,Agriculture,67,317.92,0.208,Low,6,4869
2001,7,Dharmapuri,590.9,1,River Overflow,High,12.1277,78.1579,Water,94,555.45,0.331,Medium,4,236
2001,8,Chennai,68.4,6,Urban Drainage Failure,Medium,13.0827,80.2707,Urban,79,54.04,0.025,Low,5,4229
2001,8,Coimbatore,476.2,7,Dam Release,High,11.0168,76.9558,Water,94,447.63,0.301,Medium,6,186
2001,8,Madurai,487.9,5,Urban Drainage Failure,High,9.9252,78.1198,Agriculture,67,326.89,0.114,Low,6,4417
2001,8,Trichy,504.9,3,Heavy Rainfall,High,10.7905,78.7047,Agriculture,67,338.28,0.193,Low,6,3721
2001,8,Salem,569.0,3,Cyclone,High,11.6643,78.146,Urban,79,449.51,0.198,Low,1,2339
2001,8,Erode,80.2,6,River Overflow,Medium,11.341,77.7172,Urban,79,63.36,0.02,Low,8,2920
2001,8,Tirunelveli,153.3,1,Cyclone,Low,8.7139,77.7567,Forest,74,113.44,0.041,Low,8,548
2001,8,Thoothukudi,323.6,4,Urban Drainage Failure,Medium,8.7642,78.1348,Urban,79,255.64,0.093,Low,3,1311
2001,8,Vellore,269.6,7,River Overflow,Medium,12.9165,79.1325,Water,94,253.42,0.175,Low,6,2422
2001,8,Kanchipuram,320.0,4,River Overflow,Medium,12.8342,79.7036,Water,94,300.8,0.196,Low,2,2897
2001,8,Tiruvallur,490.1,7,Cyclone,High,13.143,79.9089,Barren,81,396.98,0.27,Low,8,882
2001,8,Thanjavur,119.0,9,Cyclone,High,10.7867,79.1378,Water,94,111.86,0.074,Low,2,3616
2001,8,Nagapattinam,419.5,7,Cyclone,High,10.766,79.8424,Agriculture,67,281.06,0.094,Low,5,3876
2001,8,Cuddalore,165.1,9,Urban Drainage Failure,High,11.7447,79.768,Water,94,155.19,0.106,Low,5,3742
2001,8,Villupuram,414.6,5,Urban Drainage Failure,High,11.9369,79.4873,Urban,79,327.53,0.163,Low,7,4672
2001,8,Kanyakumari,285.7,1,Heavy Rainfall,Medium,8.0883,77.5385,Forest,74,211.42,0.135,Low,4,1114
2001,8,Dindigul,352.0,4,Dam Release,Medium,10.3673,77.9803,Barren,81,285.12,0.199,Low,5,4070
2001,8,Karur,55.0,8,River Overflow,High,10.9601,78.0766,Forest,74,40.7,0.025,Low,1,1791
2001,8,Namakkal,233.8,5,Dam Release,Medium,11.2194,78.1674,Agriculture,67,156.65,0.078,Low,4,3700
2001,8,Krishnagiri,343.3,3,River Overflow,Medium,12.5277,78.2144,Agriculture,67,230.01,0.14,Low,7,4961
2001,8,Dharmapuri,554.7,1,Urban Drainage Failure,High,12.1277,78.1579,Water,94,521.42,0.325,Medium,7,698
2001,9,Chennai,90.9,7,Cyclone,Medium,13.0827,80.2707,Water,94,85.45,0.058,Low,6,4606
2001,9,Coimbatore,174.7,3,Dam Release,Low,11.0168,76.9558,Water,94,164.22,0.089,Low,1,1329
2001,9,Madurai,400.1,8,Cyclone,High,9.9252,78.1198,Water,94,376.09,0.241,Low,5,821
2001,9,Trichy,592.6,1,Cyclone,High,10.7905,78.7047,Urban,79,468.15,0.206,Low,6,2542
2001,9,Salem,124.1,9,Dam Release,High,11.6643,78.146,Water,94,116.65,0.048,Low,7,3949
2001,9,Erode,435.0,5,River Overflow,High,11.341,77.7172,Urban,79,343.65,0.126,Low,2,4340
2001,9,Tirunelveli,438.6,10,Cyclone,High,8.7139,77.7567,Urban,79,346.49,0.213,Low,5,3712
2001,9,Thoothukudi,434.3,7,Urban Drainage Failure,High,8.7642,78.1348,Barren,81,351.78,0.244,Low,3,285
2001,9,Vellore,596.0,6,Urban Drainage Failure,High,12.9165,79.1325,Barren,81,482.76,0.181,Low,7,4902
2001,9,Kanchipuram,421.2,7,River Overflow,High,12.8342,79.7036,Agriculture,67,282.2,0.143,Low,7,3224
2001,9,Tiruvallur,594.5,8,Urban Drainage Failure,High,13.143,79.9089,Water,94,558.83,0.213,Low,2,4990
2001,9,Thanjavur,149.2,7,Cyclone,Medium,10.7867,79.1378,Water,94,140.25,0.047,Low,7,825
2001,9,Nagapattinam,290.6,8,Urban Drainage Failure,High,10.766,79.8424,Barren,81,235.39,0.071,Low,3,4124
2001,9,Cuddalore,487.6,10,Dam Release,High,11.7447,79.768,Agriculture,67,326.69,0.12,Low,7,923
2001,9,Villupuram,159.7,4,River Overflow,Low,11.9369,79.4873,Barren,81,129.36,0.089,Low,6,1301
2001,9,Kanyakumari,503.3,2,Urban Drainage Failure,High,8.0883,77.5385,Urban,79,397.61,0.136,Low,2,4339
2001,9,Dindigul,596.8,9,Cyclone,High,10.3673,77.9803,Forest,74,441.63,0.296,Low,1,327
2001,9,Karur,357.2,3,Cyclone,Medium,10.9601,78.0766,Water,94,335.77,0.197,Low,2,1916
2001,9,Namakkal,111.5,3,Dam Release,Low,11.2194,78.1674,Water,94,104.81,0.041,Low,7,1563
2001,9,Krishnagiri,162.6,1,Urban Drainage Failure,Low,12.5277,78.2144,Agriculture,67,108.94,0.065,Low,5,673
2001,9,Dharmapuri,110.5,8,Dam Release,High,12.1277,78.1579,Agriculture,67,74.04,0.048,Low,4,823
2001,10,Chennai,560.5,7,Heavy Rainfall,High,13.0827,80.2707,Forest,74,414.77,0.171,Low,3,3785
2001,10,Coimbatore,96.3,2,Urban Drainage Failure,Low,11.0168,76.9558,Forest,74,71.26,0.026,Low,2,3153
2001,10,Madurai,99.1,8,Heavy Rainfall,High,9.9252,78.1198,Agriculture,67,66.4,0.026,Low,6,1855
2001,10,Trichy,512.0,1,Heavy Rainfall,High,10.7905,78.7047,Urban,79,404.48,0.122,Low,1,2232
2001,10,Salem,486.6,2,Dam Release,High,11.6643,78.146,Agriculture,67,326.02,0.109,Low,2,3724
2001,10,Erode,125.3,7,Urban Drainage Failure,Medium,11.341,77.7172,Water,94,117.78,0.056,Low,7,1463
2001,10,Tirunelveli,159.3,6,Urban Drainage Failure,Medium,8.7139,77.7567,Water,94,149.74,0.069,Low,5,2345
2001,10,Thoothukudi,286.2,1,River Overflow,Medium,8.7642,78.1348,Forest,74,211.79,0.112,Low,2,4897
2001,10,Vellore,326.6,4,Heavy Rainfall,Medium,12.9165,79.1325,Agriculture,67,218.82,0.138,Low,8,1779
2001,10,Kanchipuram,104.5,2,Cyclone,Low,12.8342,79.7036,Water,94,98.23,0.033,Low,2,2155
2001,10,Tiruvallur,251.0,4,River Overflow,Medium,13.143,79.9089,Forest,74,185.74,0.063,Low,3,3192
2001,10,Thanjavur,540.1,2,Urban Drainage Failure,High,10.7867,79.1378,Agriculture,67,361.87,0.111,Low,7,3895
2001,10,Nagapattinam,214.5,6,Cyclone,Medium,10.766,79.8424,Urban,79,169.46,0.051,Low,8,689
2001,10,Cuddalore,72.0,4,Dam Release,Low,11.7447,79.768,Barren,81,58.32,0.028,Low,4,3842
2001,10,Villupuram,512.1,2,River Overflow,High,11.9369,79.4873,Urban,79,404.56,0.192,Low,2,6
2001,10,Kanyakumari,506.3,5,River Overflow,High,8.0883,77.5385,Water,94,475.92,0.27,Low,7,4569
2001,10,Dindigul,515.4,4,Dam Release,High,10.3673,77.9803,Water,94,484.48,0.281,Low,2,1065
2001,10,Karur,107.7,7,Cyclone,Medium,10.9601,78.0766,Forest,74,79.7,0.056,Low,4,2227
2001,10,Namakkal,383.9,4,Urban Drainage Failure,Medium,11.2194,78.1674,Forest,74,284.09,0.163,Low,3,4309
2001,10,Krishnagiri,119.2,9,Heavy Rainfall,High,12.5277,78.2144,Agriculture,67,79.86,0.027,Low,4,3845
2001,10,Dharmapuri,292.0,2,Cyclone,Medium,12.1277,78.1579,Agriculture,67,195.64,0.082,Low,6,2694
